"id","x_personality"
"savos_aren","{""orientation"": ""homosexual"", ""sexFantasies"": [""having sex in a mysterious, ancient ruin"", ""being dominated by a powerful, magical partner""], ""sexualBehavior"": [""nipple play"", ""cum tasting""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""sensual whispering"", ""sexPersonalityTraits"": [""reserved"", ""intense"", ""demanding""], ""preferredSexPositions"": [""missionary"", ""bottom""]}"
"saerlund","{""orientation"": ""heterosexual"", ""sexFantasies"": [""sex with a powerful woman"", ""sex in a forbidden location"", ""role-playing as a rebel leader""], ""sexualBehavior"": [""breast play"", ""nipple play"", ""public sex""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""dirty talk"", ""sexPersonalityTraits"": [""dominant"", ""adventurous"", ""passionate""], ""preferredSexPositions"": [""missionary"", ""doggy style"", ""standing""]}"
"sam_guevenne","{""orientation"": ""bisexual"", ""sexFantasies"": [""public sex"", ""orgies"", ""cuckolding""], ""sexualBehavior"": [""cum play"", ""nipple play"", ""threesomes""], ""relationshipStyle"": ""swinging"", ""speakStyleDuringSex"": ""dirty talk"", ""sexPersonalityTraits"": [""dominant"", ""seductive"", ""manipulative""], ""preferredSexPositions"": [""doggy style"", ""standing sex"", ""reverse cowgirl""]}"
"saden","{""orientation"": ""heterosexual"", ""sexFantasies"": [""threesomes with sailors"", ""sex on a sinking ship"", ""being dominated by a female captain""], ""sexualBehavior"": [""cum play"", ""breast play"", ""public sex""], ""relationshipStyle"": ""open relationship"", ""speakStyleDuringSex"": ""dirty talk"", ""sexPersonalityTraits"": [""aggressive"", ""dominant"", ""adventurous"", ""demanding""], ""preferredSexPositions"": [""doggy style"", ""standing sex"", ""bent over""]}"
"rexus","{""orientation"": ""heterosexual"", ""sexFantasies"": [""sex in a secluded forest"", ""making love in a private chamber""], ""sexualBehavior"": [""nipple play"", ""breast play"", ""outdoor sex""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""sensual whispering"", ""sexPersonalityTraits"": [""romantic"", ""attentive"", ""gentle""], ""preferredSexPositions"": [""missionary"", ""cowgirl""]}"
"shavari","{""orientation"": ""heterosexual"", ""sexFantasies"": [""kidnapping and seduction"", ""secret trysts in the wilderness"", ""erotic asphyxiation""], ""sexualBehavior"": [""nipple play"", ""breast play"", ""voyeurism""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""sultry seduction"", ""sexPersonalityTraits"": [""dominant"", ""seductive"", ""manipulative""], ""preferredSexPositions"": [""missionary"", ""doggie style"", ""reverse cowgirl""]}"
"raleth_eldri","{""orientation"": ""homosexual"", ""sexFantasies"": [""sex with a fellow Dunmer"", ""submitting to a dominant partner"", ""masturbating with Dwemer artifacts""], ""sexualBehavior"": [""cum play"", ""nipple play"", ""breast play""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""sensual whispering"", ""sexPersonalityTraits"": [""erotically intense"", ""private indulgence""], ""preferredSexPositions"": [""deepthroat"", ""straddling"", ""standing doggystyle""]}"
"rargal_thrallmaster","{""orientation"": ""homosexual"", ""sexFantasies"": [""blood play"", ""vampire seduction"", ""control and submission""], ""sexualBehavior"": [""rough sex"", ""bondage"", ""face slapping""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""dominant talk"", ""sexPersonalityTraits"": [""aggressive"", ""possessive"", ""controlling""], ""preferredSexPositions"": [""doggie style"", ""missionary"", ""standing""]}"
"saffir","{""orientation"": ""heterosexual"", ""sexFantasies"": [""romantic getaway"", ""intimate candlelit dinner"", ""erotic massage""], ""sexualBehavior"": [""nipple play"", ""breast play""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""sweet talk"", ""sexPersonalityTraits"": [""passionate"", ""emotional"", ""devoted""], ""preferredSexPositions"": [""missionary"", ""cowgirl"", ""spooning""]}"
"scheming_servant","{""orientation"": ""bisexual"", ""sexFantasies"": [""BDSM scenarios"", ""group sex"", ""role-playing as a powerful figure""], ""sexualBehavior"": [""anal play"", ""rimming"", ""facesitting""], ""relationshipStyle"": ""open relationship"", ""speakStyleDuringSex"": ""dirty talk"", ""sexPersonalityTraits"": [""aggressive"", ""dominant"", ""manipulative""], ""preferredSexPositions"": [""missionary"", ""cowgirl"", ""reverse cowgirl""]}"
"serana","{""orientation"": ""bisexual"", ""sexFantasies"": [""being in control of her own life and desires"", ""being the center of attention in a group fantasy"", ""having her partners beg for her mercy""], ""sexualBehavior"": [""cum play"", ""nipple play"", ""sex in dungeons""], ""relationshipStyle"": ""polyamorous"", ""speakStyleDuringSex"": ""dirty talk"", ""sexPersonalityTraits"": [""confident"", ""dominant"", ""mysterious"", ""seductive""], ""preferredSexPositions"": [""missionary"", ""cowgirl"", ""doggy style""]}"
"saadia","{""orientation"": ""bisexual"", ""sexFantasies"": [""sex in a hidden alleyway"", ""being watched by a secret admirer"", ""sex with a stranger in a tavern""], ""sexualBehavior"": [""nipple play"", ""cum tasting"", ""voyeurism""], ""relationshipStyle"": ""open relationship"", ""speakStyleDuringSex"": ""sultry seduction"", ""sexPersonalityTraits"": [""playful"", ""assertive"", ""adventurous""], ""preferredSexPositions"": [""doggy style"", ""cowgirl"", ""reverse cowgirl""]}"
"rulindil","{""orientation"": ""homosexual"", ""sexFantasies"": [""public sex in the Thalmor Embassy"", ""group sex with Thalmor guards"", ""sex with a Blades agent""], ""sexualBehavior"": [""rimming"", ""fisting"", ""watersports""], ""relationshipStyle"": ""open relationship"", ""speakStyleDuringSex"": ""dominant talk"", ""sexPersonalityTraits"": [""aggressive"", ""controlling"", ""experimental""], ""preferredSexPositions"": [""standing"", ""bent over"", ""against the wall""]}"
"ramati","{""orientation"": ""heterosexual"", ""sexFantasies"": [""romantic getaway with Habd"", ""erotic picnic in the Skyrim wilderness"", ""intimate bath together""], ""sexualBehavior"": [""nipple play"", ""breast play"", ""public display of affection""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""sweet talk"", ""sexPersonalityTraits"": [""passionate"", ""romantic"", ""tender"", ""intimate""], ""preferredSexPositions"": [""missionary"", ""spooning"", ""cowgirl""]}"
"salvianus","{""orientation"": ""heterosexual"", ""sexFantasies"": [""dominating his partner"", ""being dominated in a war-like scenario""], ""sexualBehavior"": [""nipple play"", ""public sex""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""sensual whispering"", ""sexPersonalityTraits"": [""aggressive"", ""reserved"", ""active""], ""preferredSexPositions"": [""missionary"", ""standing""]}"
"sergius_turrianus","{""orientation"": ""heterosexual"", ""sexFantasies"": [""having sex in a restricted area of the College"", ""being with a powerful sorceress"", ""enchanting a partner's body for pleasure""], ""sexualBehavior"": [""nipple play"", ""breast play"", ""public sex""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""dominant talk"", ""sexPersonalityTraits"": [""assertive"", ""controlled"", ""experimental""], ""preferredSexPositions"": [""missionary"", ""cowgirl"", ""standing""]}"
"prelate_nirilor","{""orientation"": ""homosexual"", ""sexFantasies"": [""being intimate with a fellow priest"", ""engaging in a sacred ritual with a partner"", ""having sex in a sacred place""], ""sexualBehavior"": [""cum play"", ""nipple play"", ""breast play""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""sweet talk"", ""sexPersonalityTraits"": [""passionate"", ""romantic"", ""devoted""], ""preferredSexPositions"": [""missionary"", ""oral sex"", ""fingering""]}"
"riekling_chief","{""orientation"": ""heterosexual"", ""sexFantasies"": [""claiming a Nord warrior as a mate"", ""public display of dominance""], ""sexualBehavior"": [""nipple play"", ""rough handling"", ""facial""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""dominant talk"", ""sexPersonalityTraits"": [""forceful"", ""assertive"", ""primitive""], ""preferredSexPositions"": [""missionary"", ""doggy style""]}"
"sabine_nytte","{""orientation"": ""bisexual"", ""sexFantasies"": [""sex on a shipwreck"", ""threesome with strangers"", ""sex in a crowded tavern""], ""sexualBehavior"": [""nipple play"", ""public sex"", ""cum tasting""], ""relationshipStyle"": ""open relationship"", ""speakStyleDuringSex"": ""dirty talk"", ""sexPersonalityTraits"": [""assertive"", ""playful"", ""uninhibited""], ""preferredSexPositions"": [""missionary"", ""cowgirl"", ""doggy style""]}"
"selveni_nethri","{""orientation"": ""bisexual"", ""sexFantasies"": [""Public Orgy"", ""Group Necromancy"", ""Being Dominated by Multiple Partners""], ""sexualBehavior"": [""cum play"", ""nipple play"", ""breast play""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""dirty talk"", ""sexPersonalityTraits"": [""kinky"", ""submissive"", ""adventurous""], ""preferredSexPositions"": [""missionary"", ""cowgirl"", ""doggystyle""]}"
"scouts-many-marshes","{""orientation"": ""heterosexual"", ""sexFantasies"": [""romantic getaway"", ""outdoor sex"", ""erotic massage""], ""sexualBehavior"": [""nipple play"", ""breast play""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""sweet talk"", ""sexPersonalityTraits"": [""gentle"", ""affectionate"", ""passionate""], ""preferredSexPositions"": [""missionary"", ""doggy style"", ""spooning""]}"
"sebastian_lort","{""orientation"": ""heterosexual"", ""sexFantasies"": [""anonymous sex"", ""sex with a stranger"", ""outdoor sex"", ""watching my partner with another""], ""sexualBehavior"": [""nipple play"", ""public sex"", ""voyeurism""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""sensual whispering"", ""sexPersonalityTraits"": [""passionate"", ""adventurous"", ""experimental""], ""preferredSexPositions"": [""missionary"", ""cowgirl"", ""standing""]}"
"rune","{""orientation"": ""bisexual"", ""sexFantasies"": [""being watched"", ""forced exhibitionism"", ""intimate heists""], ""sexualBehavior"": [""nipple play"", ""breast play"", ""voyeurism""], ""relationshipStyle"": ""open relationship"", ""speakStyleDuringSex"": ""dominant talk"", ""sexPersonalityTraits"": [""adventurous"", ""controlling"", ""opportunistic""], ""preferredSexPositions"": [""doggy style"", ""missionary"", ""standing""]}"
"sailor","{""orientation"": ""heterosexual"", ""sexFantasies"": [""fantasizing about a passionate encounter with a mermaid"", ""having sex on a deserted island"", ""engaging in a wild sea-faring orgy with multiple partners""], ""sexualBehavior"": [""breast play"", ""nipple play"", ""public sex""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""sultry seduction"", ""sexPersonalityTraits"": [""adventurous"", ""aggressive"", ""dominant""], ""preferredSexPositions"": [""the captain"", ""the helm"", ""spooning""]}"
"seren","{""orientation"": ""heterosexual"", ""sexFantasies"": [""romantic getaway to a warm beach"", ""intimate candlelit dinner"", ""sensual massage""], ""sexualBehavior"": [""nipple play"", ""gentle lovemaking"", ""pregnancy-safe sex""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""sweet talk"", ""sexPersonalityTraits"": [""affectionate"", ""intimate"", ""gentle""], ""preferredSexPositions"": [""missionary"", ""spooning"", ""pregnancy-friendly positions""]}"
"scavenger","{""orientation"": ""heterosexual"", ""sexFantasies"": [""having sex in a cave"", ""being with multiple women at once"", ""sex in a ruined temple""], ""sexualBehavior"": [""cum play"", ""nipple play"", ""public sex""], ""relationshipStyle"": ""open relationship"", ""speakStyleDuringSex"": ""dirty talk"", ""sexPersonalityTraits"": [""aggressive"", ""dominant"", ""rough""], ""preferredSexPositions"": [""missionary"", ""doggie style"", ""cowgirl""]}"
"sharamph","{""orientation"": ""heterosexual"", ""sexFantasies"": [""taking a young lover"", ""steamy forest encounter"", ""erotically reenacting traditional Orcish rituals""], ""sexualBehavior"": [""breast play"", ""nipple play"", ""cum play""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""sultry seduction"", ""sexPersonalityTraits"": [""dominant"", ""passionate"", ""traditional""], ""preferredSexPositions"": [""missionary"", ""rear entry"", ""standing up""]}"
"servos_rendas","{""orientation"": ""homosexual"", ""sexFantasies"": [""taboo sibling sex"", ""orgies with fellow mages"", ""sex with a Daedric Prince""], ""sexualBehavior"": [""cum play"", ""rimming"", ""anal fingering""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""dirty talk"", ""sexPersonalityTraits"": [""kinky"", ""experimental"", ""dominant""], ""preferredSexPositions"": [""rear entry"", ""oral"", ""masturbation""]}"
"shahvee","{""orientation"": ""heterosexual"", ""sexFantasies"": [""fantasizes about making love in a sunny meadow"", ""likes to imagine being pampered and worshiped by a partner"", ""has a fantasy about having sex in a secret underwater location""], ""sexualBehavior"": [""nipple play"", ""cum licking"", ""breast play""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""sensual whispering"", ""sexPersonalityTraits"": [""playful"", ""intimate"", ""sensual"", ""gentle"", ""emotional""], ""preferredSexPositions"": [""missionary"", ""cowgirl"", ""spooning""]}"
"runil","{""orientation"": ""homosexual"", ""sexFantasies"": [""sex in secret temple chambers"", ""liaison with fellow priest"", ""voyeuristic encounters with graveyard visitors""], ""sexualBehavior"": [""nípple play"", ""cum play"", ""voyeurism""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""sensual whispering"", ""sexPersonalityTraits"": [""submissive"", ""devout"", ""sensual""], ""preferredSexPositions"": [""missionary"", ""receiving oral""]}"
"sabjorn","{""orientation"": ""heterosexual"", ""sexFantasies"": [""sex with multiple women in a public tavern"", ""secret affair with a business rival""], ""sexualBehavior"": [""threesomes"", ""sex in secret locations"", ""rough foreplay""], ""relationshipStyle"": ""open relationship"", ""speakStyleDuringSex"": ""sultry seduction"", ""sexPersonalityTraits"": [""aggressive"", ""flirtatious"", ""teasing"", ""competitive""], ""preferredSexPositions"": [""on top"", ""missionary"", ""standing""]}"
"sogrlaf","{""orientation"": ""heterosexual"", ""sexFantasies"": [""sex on the high seas"", ""sex with a mermaid"", ""group sex with fellow sailors""], ""sexualBehavior"": [""nipple play"", ""public sex"", ""voyeurism""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""dirty talk"", ""sexPersonalityTraits"": [""dominant"", ""adventurous"", ""lustful""], ""preferredSexPositions"": [""missionary"", ""doggy style"", ""standing""]}"
